exper_data_id,pop_label,env_label,block_id,date_str,time_str,SF,SB,FS,FB,BS,BF,QC_label,temperature,rel_humidity,experiment_ind,logD,line_nb,population,session_id
Block_57-20161202_135320_proc,CA350L40,NGM,B57,20161202,135320,-0.126311605408585,-2.51427939497221,-3.52206114225868,-2.84653445275463,-3.63459124937818,-0.668951200875048,ok,22.2,35,649,4.20684159256048,40,CA350,C
Block_57-20161202_141900_proc,CA350L40,NaCl,B57,20161202,141900,-0.0613996518804089,-1.94164013945824,-3.47235458728623,-2.17639390435568,-3.76202696027844,-0.595485910231449,ok,22.4,37,650,2.95349358895639,40,CA350,C
Block_57-20161202_144537_proc,CA250L27,NGM,B57,20161202,144537,-0.220464652571731,-2.84192231012497,-2.91260413112429,-2.08752178189634,-4.01142360956034,-0.742697940122712,ok,22.5,37,651,4.66874917296378,27,CA250,C
Block_57-20161202_151247_proc,CA250L27,NaCl,B57,20161202,151247,0.237310565860904,-1.77569084299787,-3.35779760821638,-2.66864854332646,-2.80534738182765,-0.133250399513855,ok,22.5,37,652,3.63688493524716,27,CA250,C
Block_57-20161202_153906_proc,CA250L11,NGM,B57,20161202,153906,-0.315014745733262,-2.34695967935714,-2.89357930080731,-2.38827422857795,-2.96401669713214,-0.593167973316383,ok,22.6,38,653,4.71847039910293,11,CA250,C
Block_57-20161202_160440_proc,CA250L11,NaCl,B57,20161202,160440,0.0210949238891307,-2.27033003506475,-2.8762452184079,-2.30528509077448,-3.17267704141178,-0.172359275380978,ok,22.7,38,654,3.00162138690478,11,CA250,C
Block_57-20161202_163013_proc,CA150L28,NaCl,B57,20161202,163013,0.00258026028266458,-1.93868115696513,-2.91584584514053,-1.90205505893545,-3.55720854022608,-0.509712487111615,ok,22.8,38,655,1.6507712687689,28,CA150,C
Block_57-20161202_165819_proc,CA150L47,NaCl,B57,20161202,165819,0.249156761343565,-2.55177689584592,-3.40731095873054,-2.6224654509276,-3.58068371986336,0.0695830978633041,ok,22.7,38,656,4.01370761721056,47,CA150,C
Block_58-20161205_100259_proc,CA350L37,NGM,B58,20161205,100259,-0.440177887535084,-2.6022791779782,-2.45727236111733,-1.94418557297935,-2.91619533819889,-1.04491196917732,ok,21.6,31,657,5.14466552602599,37,CA350,C
Block_58-20161205_102843_proc,CA350L37,NaCl,B58,20161205,102843,0.100558705640602,-2.69439342746457,-3.0703102160842,-2.27322678925779,-3.89165068209149,-0.298950543259718,ok,21.7,31,658,3.35644069217369,37,CA350,C
Block_58-20161205_105646_proc,CA150L13,NGM,B58,20161205,105646,-1.29627152371926,-1.23585404896286,-2.29357173201891,-0.990274342730269,-2.57013995203161,-2.35748333523167,ok,21.9,32,659,5.04701517333477,13,CA150,C
Block_58-20161205_112310_proc,CA150L13,NaCl,B58,20161205,112310,0.175136904823004,-2.40203585410312,-3.02418142198431,-2.41948865107534,-3.15904997118197,-0.127090469315588,ok,22.1,32,660,2.21093966507288,13,CA150,C
Block_58-20161205_114841_proc,CA150L14,NGM,B58,20161205,114841,-0.570917155563177,-3.07617751489378,-2.93124942365797,-2.15967592514533,-3.42112512987758,-1.08795261484669,ok,22.2,32,661,5.06118984536309,14,CA150,C
Block_58-20161205_121614_proc,CA150L14,NaCl,B58,20161205,121614,0.172252467822585,-2.895304081067,-3.06654835084982,-2.32849947280035,-3.85793453619655,-0.180364235480803,ok,22.3,33,662,3.5915006996802,14,CA150,C
Block_58-20161205_124155_proc,CA150L40,NGM,B58,20161205,124155,-0.749382143286275,-2.84637336572929,-2.99112892711912,-2.31927279701111,-3.53178218008434,-1.26597915914357,ok,22.4,34,663,5.21539860319277,40,CA150,C
Block_58-20161205_130822_proc,CA150L40,NaCl,B58,20161205,130822,-0.000561084590076549,-2.58369462393672,-3.00905227661993,-2.15058316550965,-3.73899546393907,-0.615942487951139,ok,22.6,33,664,2.57865073646049,40,CA150,C
Block_58-20161205_140439_proc,CA150L48,NGM,B58,20161205,140439,-0.404893102607971,-3.28311075991449,-2.84621983696773,-2.06500030725615,-3.52580162977739,-0.391829509231536,ok,22.8,34,665,5.22220715312527,48,CA150,C
Block_58-20161205_143137_proc,CA150L48,NaCl,B58,20161205,143137,-0.144401283482235,-2.14640621458286,-2.60276249758748,-1.32183177219944,-3.80518030162641,-0.502624648947606,ok,23,34,666,2.43566976087026,48,CA150,C
Block_58-20161205_145833_proc,CA250L50,NaCl,B58,20161205,145833,0.13118933099404,-2.70353310589745,-2.79193294647296,-2.09781842748284,-3.7918819880071,-0.206716367161738,ok,23.2,34,667,2.87440191178591,50,CA250,C
Block_58-20161205_152540_proc,CA250L37,NaCl,B58,20161205,152540,-0.224100910063248,-2.8131205912448,-2.64637606480121,-1.53270868354657,-4.54112070901697,-0.744402905106559,ok,23.2,34,668,3.15173515179263,37,CA250,C
Block_58-20161205_155205_proc,CA150L10,NaCl,B58,20161205,155205,-0.0871673681651626,-2.36252943817767,-2.55581222776675,-1.37223377965207,-4.1926861915273,-0.747274189513558,ok,23.2,34,669,2.32228252252172,10,CA150,C
Block_58-20161205_161805_proc,CA350L37,NaCl,B58,20161205,161805,0.126495374919122,-3.23002518249807,-2.95782143947575,-2.25134634418796,-4.1761985055792,-0.267966940274357,ok,23.2,35,670,4.25545819230997,37,CA350,C
Block_6-20160713_103458_proc,CA250L12,NGM,B6,20160713,103458,-0.637561130299039,-2.35536893298346,-3.13348337598177,-2.3961206808781,-3.61012162383586,-1.50509766810368,ok_start,22.3,47,582,4.70426183145397,12,CA250,C
Block_6-20160713_110259_proc,CA250L12,NaCl,B6,20160713,110259,-0.0852893367269561,-2.87515529564341,-2.79180922869151,-1.65706288733229,-4.43727921752724,-0.616910038415594,ok_start,22.2,45,583,4.29634125190986,12,CA250,C
Block_6-20160713_113444_proc,CA250L11,NGM,B6,20160713,113444,-0.369825926138288,-2.45053179537096,-2.96507029385242,-2.28172555944898,-3.26804232766855,-0.681057348682483,ok_start,22.3,44,584,4.76875751469445,11,CA250,C
Block_6-20160713_120430_proc,CA250L11,NaCl,B6,20160713,120430,0.25312322387571,-2.33725748761309,-2.80556357709876,-2.03658095911169,-3.21611873797911,0.0563809921705277,ok_start,22.6,45,585,2.8736092535479,11,CA250,C
Block_6-20160713_123415_proc,CA150L11,NGM,B6,20160713,123415,-0.328261938344355,-3.20150339019693,-2.61693054882658,-1.7219135100066,-3.89202288134069,-0.736127512651351,ok_start,23,45,586,5.02963166711652,11,CA150,C
Block_6-20160713_130239_proc,CA150L11,NaCl,B6,20160713,130239,-0.00646384483153701,-3.07989564892678,-2.40727036849289,-1.34938603203383,-4.2608031506169,-0.370967048844092,ok_manual_crossref,23.2,42,154,4.76019679889309,11,CA150,C
Block_6-20160713_135310_proc,CA350L11,NaCl,B6,20160713,135310,0.103683065659549,-2.83365712677434,-2.90788333421001,-1.67831023549173,-4.68272443234629,-0.454865786981614,ok_start,23.3,41,587,3.94146404375484,11,CA350,C
Block_6-20160713_142108_proc,CA350L11,NGM,B6,20160713,142108,-0.23917185285162,-2.54209837903076,-3.53406394064703,-2.96425650857843,-3.552424735068,-0.801378966614179,ok_start,23.4,42,588,4.7805479784618,11,CA350,C
Block_6-20160713_144852_proc,CA350L12,NaCl,B6,20160713,144852,-0.342080150080248,-2.63391776215785,-2.78195296096956,-1.75899748944817,-3.94416796133128,-0.760892976138421,ok_start,23.6,44,589,4.48101899053866,12,CA350,C
Block_6-20160713_151611_proc,CA350L12,NGM,B6,20160713,151611,-0.441201828879294,-2.96407538751695,-2.69803531966526,-2.20916479155655,-3.54458812841439,-0.898374776555436,ok_start,23.8,43,590,4.8127650247864,12,CA350,C
Block_6-20160713_154441_proc,CA150L12,NaCl,B6,20160713,154441,0.0252435450111687,-2.39404194104158,-3.10770641756029,-2.25956421064912,-3.47208430023822,-0.242761147687429,ok_start,23.9,44,591,4.21577657091649,12,CA150,C
Block_6-20160713_161225_proc,CA150L12,NGM,B6,20160713,161225,-0.447558875436699,-3.04695717007528,-2.98605387215177,-2.13486904415868,-3.84258107370987,-1.12527395500903,ok_manual_crossref,24.1,43,155,4.96162756850697,12,CA150,C
Block_7-20160714_112105_proc,CA350L14,NGM,B7,20160714,112105,-0.34313478635091,-2.88566517305063,-2.91453040625967,-2.15035869848277,-3.26705007457477,-0.543506384066006,ok_manual_crossref,23.4,41,156,4.32479884910738,14,CA350,C
Block_7-20160714_115003_proc,CA350L14,NaCl,B7,20160714,115003,-0.0919187961368767,-2.99061423226128,-2.7861917614975,-1.93649105358855,-3.94467341486127,-0.276450857785501,ok_manual_crossref,23.4,41,157,4.2747138508831,14,CA350,C
Block_7-20160714_121853_proc,CA250L13,NaCl,B7,20160714,121853,-0.490733593834391,-2.28246559105707,-2.30892263978805,-0.815037140405806,-4.48243665522553,-1.17149602343408,ok_manual_crossref,22.9,47,158,5.13730611022935,13,CA250,C
Block_7-20160714_124621_proc,CA250L13,NGM,B7,20160714,124621,-0.563680006469907,-1.86273246247583,-2.13342453537314,-1.14257593089754,-3.37118162909332,-1.28055793239774,ok_manual_crossref,23,47,159,4.82676733237861,13,CA250,C
Block_7-20160714_131354_proc,CA250L14,NGM,B7,20160714,131354,-0.346199429828568,-2.80774509856903,-2.94351887658426,-2.15954782800057,-3.37665545622066,-0.441753008353119,ok_manual_crossref,23.2,45,160,4.56929491220467,14,CA250,C
Block_7-20160714_134147_proc,CA250L14,NaCl,B7,20160714,134147,0.673407038933618,-1.88438619837609,-3.17526738190725,-2.5181267834789,-2.37688304859619,0.599063801856427,ok_manual_crossref,23.2,43,161,2.4374718844663,14,CA250,C
Block_7-20160714_140941_proc,CA150L13,NaCl,B7,20160714,140941,0.396196252721635,-2.52809190033814,-2.98166426560971,-2.63493972158627,-2.81268956135287,0.266716375766367,ok_manual_crossref,23.2,42,162,3.55751874670402,13,CA150,C
Block_7-20160714_143730_proc,CA150L13,NGM,B7,20160714,143730,-0.301758280181487,-3.01639085113469,-2.86520561841039,-2.37179294008773,-3.18921224800341,-0.317214955644261,ok_manual_crossref,23.3,42,163,4.85962779522448,13,CA150,C
Block_7-20160714_150528_proc,CA350L13,NGM,B7,20160714,150528,-0.573571419050063,-2.18917948089151,-2.86900645109383,-1.40547213675534,-3.66409704434361,-1.21363512655857,ok_manual_crossref,23.3,42,164,5.11044467454051,13,CA350,C
Block_7-20160714_153259_proc,CA350L13,NaCl,B7,20160714,153259,-0.0561706117741829,-2.54082449488224,-3.02791059743502,-2.27443370859488,-3.67793038253781,-0.624555405309056,ok_manual_crossref,23.3,42,165,2.61199460273754,13,CA350,C
Block_7-20160714_160356_proc,CA150L14,NaCl,B7,20160714,160356,0.0832859722374139,-2.9235883609669,-3.04061935640411,-2.24025334913454,-4.04409828104066,-0.20602198666872,ok_manual_crossref,23.4,41,166,4.3336469776177,14,CA150,C
Block_7-20160714_163135_proc,CA150L14,NGM,B7,20160714,163135,-0.404814547074458,-2.64005092725524,-2.62014519471615,-1.693526793082,-3.80023263286057,-1.08299828300626,ok_manual_crossref,23.4,41,167,4.87777370560845,14,CA150,C
Block_8-20160715_105154_proc,CA350L16,NGM,B8,20160715,105154,-0.273027363300535,-2.8214748713708,-2.64771528118358,-1.91565677827688,-3.62773723931809,-0.721558929576867,ok_manual_crossref,22.5,49,168,4.77924278257874,16,CA350,C
Block_8-20160715_112133_proc,CA350L16,NaCl,B8,20160715,112133,-0.447501198969519,-2.38631164352292,-2.80481295206431,-1.35862258684309,-3.92371710839293,-0.949726200158194,ok_start,22.5,49,592,4.63589633598164,16,CA350,C
Block_8-20160715_114933_proc,CA250L16,NaCl,B8,20160715,114933,-0.119794115642649,-3.00999007162037,-2.73098073291555,-1.76452599427065,-4.14890963356122,-0.465054306303949,ok_start,22.7,49,593,4.45552142021564,16,CA250,C
Block_8-20160715_121840_proc,CA250L16,NGM,B8,20160715,121840,-0.368003658796366,-3.21503404973532,-2.89243842808985,-1.99472262647858,-4.31889843194513,-0.885261602661133,ok_start,22.7,49,594,4.98163736620062,16,CA250,C
Block_8-20160715_124654_proc,CA150L16,NGM,B8,20160715,124654,-0.281291592727663,-2.72352926960102,-2.94180074208741,-2.17285550861514,-3.38965100395651,-0.930451097191581,ok_start,22.8,48,595,4.59771062513089,16,CA150,C
Block_8-20160715_135310_proc,CA150L16,NaCl,B8,20160715,135310,-0.113053116249971,-2.10993992642724,-2.80351820811214,-1.35620175589939,-3.79903647252452,-0.628080737928962,ok_manual_crossref,23,44,169,4.68408890178334,16,CA150,C
Block_8-20160715_142059_proc,CA350L15,NaCl,B8,20160715,142059,0.0166396591131531,-2.62485229222303,-2.82217813693658,-1.66892678136354,-4.08041545768399,-0.386885830496369,ok_start,23.2,43,596,4.07009600597928,15,CA350,C
Block_8-20160715_145128_proc,CA350L15,NGM,B8,20160715,145128,-0.385442681723832,-2.62268685016925,-2.46267130110121,-1.64007688682797,-3.25160736980456,-1.05862472895754,ok_start,23.6,42,597,4.65205857558019,15,CA350,C
Block_8-20160715_151930_proc,CA250L15,NaCl,B8,20160715,151930,-0.20267083920157,-2.47278922996283,-2.66607050165939,-1.6187488812547,-3.92335046713868,-0.789986672016249,ok_start,23.8,42,598,4.70515084697489,15,CA250,C
Block_8-20160715_154935_proc,CA250L15,NGM,B8,20160715,154935,-0.285029505263345,-2.91499680641732,-2.77132127562548,-2.21877859691986,-3.79999284247875,-0.885775068597351,ok_manual_crossref,23.7,40,170,4.80789314783388,15,CA250,C
Block_9-20160718_092652_proc,CA350L17,NGM,B9,20160718,92652,0.0712570048263785,-3.46101912253243,-2.74284348971914,-2.31875211753275,-3.82515035681987,-0.344679237562383,ok_manual_crossref,23.7,55,171,4.73183639454997,17,CA350,C
Block_9-20160718_095525_proc,CA350L17,NaCl,B9,20160718,95525,0.0768838587948079,-3.16006709447809,-2.92303082940759,-2.04854295813823,-4.13336562244931,-0.143686246937817,ok_start,23.9,55,599,4.39931173871857,17,CA350,C
Block_9-20160718_102258_proc,CA250L17,NaCl,B9,20160718,102258,-0.188991077253349,-2.2475662891375,-2.97185431315604,-1.327213027816,-4.47122601466499,-0.947317754218593,ok_manual_crossref,24,55,172,2.76143257933892,17,CA250,C
Block_9-20160718_105020_proc,CA250L17,NGM,B9,20160718,105020,-0.087940033087932,-2.89338809375878,-2.91230455338187,-2.06863346052407,-4.16084425868876,-0.612916024292867,ok_manual_crossref,24.2,56,173,4.77705580592186,17,CA250,C
Block_9-20160718_111854_proc,CA350L18,NGM,B9,20160718,111854,-0.179747777257858,-2.84381019797173,-3.07437423860558,-2.55439176782636,-3.56525017849482,-0.678754193674252,ok_start,24.2,56,600,4.79348047015708,18,CA350,C
Block_9-20160718_114623_proc,CA350L18,NaCl,B9,20160718,114623,-0.0208769681323693,-2.69102394713912,-3.11016463513236,-1.84865519399653,-4.48435956741273,-0.459309026627029,ok_start,24.3,56,601,4.58191052227402,18,CA350,C
Block_9-20160718_121439_proc,CA150L17,NaCl,B9,20160718,121439,-0.251185540985517,-2.99936601603453,-2.98779286729517,-1.77171013094224,-4.39044894756314,-0.490043547627102,ok_manual_crossref,24.3,56,174,4.6216890163243,17,CA150,C
Block_9-20160718_124329_proc,CA150L17,NGM,B9,20160718,124329,-0.55838793741103,-3.29516527680877,-2.96196039096098,-1.72108401471801,-4.6208558345048,-1.34238711923398,ok_manual_crossref,24.4,56,175,4.7038423342293,17,CA150,C
Block_9-20160718_131100_proc,CA150L18,NGM,B9,20160718,131100,-0.262459499414521,-2.79755324497541,-2.55017684930674,-1.72177129519928,-3.64609646333314,-0.811660427447043,ok_manual_crossref,24.5,55,176,4.85664069612592,18,CA150,C
Block_9-20160718_134648_proc,CA150L18,NaCl,B9,20160718,134648,-0.0486684918694217,-2.46513551436517,-2.65343107937751,-1.55730209243161,-3.95632055737317,-0.469858582088722,ok_manual_crossref,24.7,56,177,4.42516138812796,18,CA150,C
Block_9-20160718_141913_proc,CA250L18,NaCl,B9,20160718,141913,-0.0254752795918409,-2.65973481920401,-2.43206661290183,-1.20072850143753,-4.03513997111379,-0.621010873624178,ok_manual_crossref,24.8,54,178,4.48550209141786,18,CA250,C
Block_9-20160718_144635_proc,CA250L18,NGM,B9,20160718,144635,-0.255153778091687,-2.63010775733086,-2.23656091727859,-1.58333729627967,-3.06594421340144,-0.830245982883479,ok_manual_crossref,24.8,54,179,4.82250418756666,18,CA250,C
F001-20230213_100955_proc,SMR40L189,NaCl,F001,20230213,100955,-0.756983998664841,-2.13880161413499,-3.28685214309757,-1.37993608979147,-4.3632946132786,-1.69829322053969,ok,23.2,33,1677,5.21715624986953,189,SMR40,E
F001-20230213_103220_proc,SMR40L60,NaCl,F001,20230213,103220,-0.596627219691401,-2.24000764390087,-3.36764568109377,-1.49383594536272,-4.55752823828719,-1.28846070440777,ok,23.4,33,1678,5.15803983423454,60,SMR40,E
F001-20230213_105500_proc,SMR40L190,NaCl,F001,20230213,105500,-0.682526518058197,-2.37317482245082,-2.84353409549453,-1.10160180616922,-4.30241712571013,-1.37221174420132,ok,23.6,33,1679,5.22072083366609,190,SMR40,E
F001-20230213_111654_proc,SMR24L90,NaCl,F001,20230213,111654,-0.788460731095934,-1.63932684016919,-2.97608011441836,-1.08911123182907,-3.83501490898192,-1.68458292514222,ok,23.7,32,1680,5.5029807358959,90,SMR24,E
F001-20230213_113927_proc,SMR24L128,NaCl,F001,20230213,113927,-0.418338728922434,-2.19556994083003,-2.94781901018008,-1.23705538643041,-4.49271341880946,-1.18388607130121,ok,24,32,1681,5.04981569123221,128,SMR24,E
F001-20230213_120148_proc,SMR40L190,NGM,F001,20230213,120148,-1.07750516305122,-1.58700749202615,-2.16137900120396,-0.35404828107451,-4.16317366200201,-3.01398397026985,ok,24.3,32,1682,5.31431019631633,190,SMR40,E
F001-20230213_122339_proc,SMR40L60,NGM,F001,20230213,122339,-0.642779277878215,-2.06553526705911,-2.50950390423896,-0.756025751176296,-4.45895090039773,-1.83843344039946,ok,24.4,32,1683,4.88830923630149,60,SMR40,E
F001-20230213_124529_proc,SMR24L90,NGM,F001,20230213,124529,-0.939279237443218,-0.803624485440573,-2.62242940219733,-0.495318744023501,-3.95434526195599,-2.58353851778092,ok,24.6,32,1684,5.20338157188277,90,SMR24,E
F001-20230213_131100_proc,SMR25L179,NGM,F001,20230213,131100,-0.983811386974056,-1.30399964490537,-2.17344456393611,-0.698854659432527,-3.27847621471652,-2.57679847593543,ok,24.9,32,1685,5.26694646945529,179,SMR25,E
F001-20230213_133255_proc,SMR25L40,NaCl,F001,20230213,133255,-0.510088559219315,-1.77954131524789,-2.67715168439793,-0.92442631011338,-4.03704108207003,-1.30774203525011,ok,25,32,1686,5.15915623683316,40,SMR25,E
F001-20230213_135648_proc,SMR40L189,NGM,F001,20230213,135648,-1.10171783279075,-1.29180111615449,-2.51572415550944,-0.540887746433624,-4.22158541433071,-2.99621537388203,ok,25,32,1687,5.20070593018828,189,SMR40,E
F001-20230213_141820_proc,SMR25L11,NGM,F001,20230213,141820,-0.841241506455899,-1.47033528679171,-2.31515838110016,-0.769283616654794,-3.28289128535444,-2.37885226226056,ok,25.1,32,1688,5.43357137233467,11,SMR25,E
F001-20230213_144014_proc,SMR24L128,NGM,F001,20230213,144014,-0.619275343251377,-1.64083382593128,-1.95679511511747,-0.695584032101539,-3.64208448796887,-2.08646552667285,ok,25.2,31,1689,5.13733079026456,128,SMR24,E
F001-20230213_150251_proc,SMR25L179,NaCl,F001,20230213,150251,-0.631736116792353,-1.91492604791621,-2.72884796048075,-1.09337417934699,-4.04897072166204,-1.83393645411598,ok,25.2,31,1690,5.39574645292171,179,SMR25,E
F001-20230213_152459_proc,SMR25L40,NGM,F001,20230213,152459,-0.4894021366314,-1.27269895642664,-2.40282226203348,-0.695977605295727,-4.25770061280004,-2.22163590310538,ok,25.3,32,1691,4.77262918088049,40,SMR25,E
F001-20230213_154709_proc,SMR25L11,NaCl,F001,20230213,154709,-0.206808941416258,-3.13854245812941,-2.79474599572537,-1.52415959475003,-4.65931412850563,-0.827361706305621,ok,25.4,32,1692,5.00555949371763,11,SMR25,E
F002-20230214_105049_proc,SMR25L200,NGM,F002,20230214,105049,-0.747032036855575,-1.5868381153491,-2.26402768080089,-0.579295919833822,-3.97444663244193,-2.4033544232431,ok,23.2,36,1693,5.2599445086703,200,SMR25,E
F002-20230214_113738_proc,SMR25L198,NaCl,F002,20230214,113738,-0.846015566283016,-1.44487817417089,-2.92950409615783,-0.998352402651997,-3.90107000258427,-1.79838098269166,ok,24.4,35,1694,5.36869936050862,198,SMR25,E
F002-20230214_115920_proc,SMR25L188,NaCl,F002,20230214,115920,-0.428475312916297,-2.12593695766156,-2.94210522848457,-1.4172621600245,-4.13816151719529,-1.11367193369418,ok,24.6,33,1695,5.05470036937228,188,SMR25,E
F002-20230214_122142_proc,SMR25L194,NGM,F002,20230214,122142,-1.22537025369428,-1.15043100436582,-2.44216064240056,-0.857478520530502,-3.49461324157367,-2.60822577082731,ok,24.8,33,1696,5.32474852975135,194,SMR25,E
